substance_id,name
10274,"Heparin Sodium, Benzocaine, Aesculus Hippocastanum L."
10275,"Cetrimide, Zinc Sulphate, Lidocaine Hydrochloride"
10276,Saxagliptin Hydrochloride
10277,"Bacitracin, Propolis Extract, Vitamin A Concentrate (Oily Form), Synthetic, Calendula Tincture"
10278,"Bacitracin, Retinol, Alpha-Tocopherol, Tincture From Calendula Flower (1:5), Extraction Solvent: Ethanol 70% (V/V), Propolis Extract, Vitamin A Concentrate (Oily Form), Synthetic"
10279,Asciminib Hydrochloride
10280,Afamelanotide
10281,Equiseti Herba
10282,Achillea Millefolium
10283,"Cinchocaine Hydrochloride, Prednisolone"
10284,"Hypericum Perforatum Dil. D2, Valeriana Officinalis D4, Avena Sativa Dil. D1, Passiflora Incarnata Dil. D2"
10285,"Avena Sativa D1, Passiflora Incarnata D1"
10286,"Melissa Leaf, Passiflorae Herba, Valerianae Radix"
10287,"Dry Extract (3-6: 1) From Valerian Root, Hop Strobile, Melissa Leaf (4: 1: 4), Extraction Solvent: Water"
10288,"Lavandulae Flos, Melissa Leaf, Menthae Piperitae Folium, Valerianae Radix"
10289,"Menthae Piperitae Folium, Valeriana Officinalis L. Radix, Melissa Officinalis L. Folium, Passiflora Incarnata L. Herba"
10290,"Passiflorae Herba, Menthae Piperitae Folium, Valerianae Radix, Melissa Officinalis Leaf"
10291,"Lavandulae Flos, Melissa Leaf, Valeriana Officinalis, Humulus Lupulus L. Flos"
10292,"Hepar Sulfuris D12, Avena Sativa D12, Pulsatilla Pratensis D15, Zincum Isovalerianicum D12"
10293,"Pulsatilla Pratensis Dil. D6, Allium Cepa Dil. D5, Thryallis Glauca D4, Luffa Operculata Dil. D4, Sticta D2, Kalium Bichromicum Dil. D4, Natrium Chloratum Dil. D6, Thuja Occidentalis Dil. D8"
10294,"Calcium Ion, Carbon Dioxide, Magnesium, Sulfate, Hydrogen Carbonate"
10295,"Guajacum D12, Guajacum D3, Guajacum D6"
10296,Primula Veris Flower
10297,"Luffa Operculata D12, Luffa Operculata D6, Luffa Operculata D15"
10298,"D-Camphor, Berberis, Fructus Ø, Echinacea Purpurea, Planta Tota Mother Tincture, Hydrargyrum Sulfuratum Rubrum Trit. D4, Prunus Spinosa, Fructus Ø, Peppermint Oil, Eucalyptus Oil, Esculin, Thymus Essential Oil, Bryonia Dil. D3"
10299,"Luffa Operculata D6, Kalium Bichromicum D6, Sabadilla D6"
10300,Chocolate
10301,"Camphor Bp, Salicylic Acid Ph. Eur."
10302,"Camphor, Salicylic Acid"
10303,Plaice
10304,Calcium Fluoratum Trit. D 4
10305,Natrium Sulfuricum Trit. D4
10306,Calcium Phosphoricum Trit. D4
10307,Ferrum Phosphoricum Trit. D 4
10308,Kalium Chloratum Trit. D4
10309,Kalium Phosphoricum Trit. D 4
10310,Kalium Sulfuricum Trit. D4
10311,Magnesium Phosphoricum Trit. D4
10312,Natrium Chloratum D4
10313,Natrium Phosphoricum D4
10314,"Sulfur Dil. D 12, Sulfur Dil D4, Sulfur Dil. D6, Sulfur Dil. D30, Sulfur Dil. D200"
10315,"Pulsatilla Pratensis D4, Rhus Toxicodendron D4, Anamirta Cocculus D4, Melilotus Officinalis D1, Strychnos Nux-Vomica D4, Asa Foetida D3, Iris Versicolor D2, Primula Veris D2"
10316,"Colchicum D4, Rhus Toxicodendron D4, Aconitum Napellus D4, Berberis Vulgaris D3, Ledum Dil D2"
10317,"Nitroglycerinum D4, Convallaria Majalis D4, Crataegus Mother Tincture, Aurum Metallicum D9, Selenicereus Urtinktur"
10318,"Panax Ginseng D4, Selenium D10, Chininum Arsenicosum D6"
10319,"Pulsatilla Pratensis D4, Hydrargyrum Biiodatum D6, Euphorbium D12, Hepar Sulfuris Dil. D12, Apisinum D12"
10320,"Atropa Bella-Donna D4, Baptisia Tinctoria D4, Bryonia D4, Echinacea Angustifolia Mother Tincture"
10321,"Convallaria Majalis E Planta Tota Ferm 33c Dil. D2 (Hab, Vs. 33c), Urginea Maritima Var. Rubra E Bulbo Ferm 33b Dil. D1 (Hab, Vs. 33b), Adonis Vernalis Ferm 33d Dil. D2, Crataegus Laevigata/Monogyna E Foliis Et Fructibus Ferm 33d Dil. D2 (Hab, Vs. 33d)"
10322,"Convallaria Majalis E Planta Tota Ferm 33c Dil. D3 (Hab, Vs. 33c), Urginea Maritima Var. Rubra E Bulbo Ferm 33b Dil. D3 (Hab, Vs. 33b), Adonis Vernalis Ferm 33d Dil. D2, Crataegus Laevigata/Monogyna E Foliis Et Fructibus Ferm 33d Dil. D2 (Hab, Vs. 33d)"
10323,Besilesomab
10324,"Crataegus D3, Crocus Sativus D4, Secale Cornutum D4, Acidum Silicicum D6, Sulfur D4"
10325,"Arnica Montana Dil. D3, Conium Maculatum Dil. D 4, Barium Iodatum Dil. D4, Secale Cornutum Dil. D3"
10326,Plumbum Mellitum Trit. D12
10327,Hyoscine
10328,"Ascorbic Acid, Rutoside, Salicylamide"
10329,"Ascorbic Acid, Rutoside, Salicylamide, Zinc"
10330,"Ascorbic Acid, Rutoside, Salicylamide, Zinc Gluconate"
10331,"Levomenthol, Eucalyptus Oil, Thyme Oil, Turpentine Oil"
10332,"Liquid Extract From A Mixture (2.5: 2.5: 1) Of Thyme, Wild Thyme, Ribwort Plantain (Der 1:2.9-3.3), Extraction Solvent: Glycerol 85% M/M, Ethanol 96% V/V And Purified Water (1:7.5:31.2 M/M/M)"
10333,"Scrophularia Nodosa Dil. D3, Acidum Lacticum D4, Naja Naja Dil. D8"
10334,Scrophularia Nodosa Dil. D2
10335,Scrophularia Nodosa D4
10336,"Chlorhexidine Dihydrochloride, Ascorbic Acid"
10337,"Benzalkonium Chloride, Selenium Sulfide"
10338,"Argentum Metallicum Dil. D7, Secale Cornutum E Sklerotio Ferm 35b Dil. D5 (Hab, Vs. 35b)"
10339,"Arteria Poplitea Bovis Gl Dil. D7 (Hab, Vs. 41c), Betula Pendula E Cortice, Decoctum Dil. D4 (Hab, Vs. 23a), Galenit Dil. D7, Nicotiana Tabacum E Foliis Ferm 33b Dil. D5 (Hab, Vs. 33b), Secale Cornutum E Sklerotio Ferm 35b Dil. D5 (Hab, Vs. 35b)"
10340,"Arteria Poplitea Bovis Gl Dil. D7 (Hab, Vs. 41c), Betula Pendula E Cortice, Decoctum Ø (Hab, Vs. 23a), Galenit Dil. D7, Nicotiana Tabacum E Foliis Ferm 33b Dil. D5 (Hab, Vs. 33b), Secale Cornutum E Sklerotio Ferm 35b Dil. D5 (Hab, Vs. 35b)"
10341,"Quarz Dil. D29 Aquos., Secale Cornutum E Sklerotio Ferm 35b Dil. D5 (Hab, Vs. 35b)"
10342,"Betula Pendula E Cortice, Decoctum Dil. D2 (Hab, Vs. 23a), Galenit Dil. D7, Nicotiana Tabacum E Foliis Ferm 33b Dil. D5 (Hab, Vs. 33b), Retina Et Chorioidea Bovis Gl Dil. D7 (Hab, Vs. 41c), Secale Cornutum E Sklerotio Ferm 35b Dil. D5 (Hab, Vs. 35b)"
10343,"Betula Pendula E Cortice, Decoctum Dil. D4 (Hab, Vs. 23a), Galenit Dil. D7, Nicotiana Tabacum E Foliis Ferm 33b Dil. D5 (Hab, Vs. 33b), Retina Et Chorioidea Bovis Gl Dil. D7 (Hab, Vs. 41c), Secale Cornutum E Sklerotio Ferm 35b Dil. D5 (Hab, Vs. 35b)"
10344,"Ferrum Phosphoricum Dil. D8, Aesculus Dil. D2, Acidum Sulfuricum Dil. D4, Crocus Dil. D4, Hamamelis Virginiana Dil. D6, Secale Cornutum Dil. D6"
10345,Dihydroergotoxine Mesilate
10346,Secretin
10347,Secretin Pentahydrochloride
10348,Secretin Human
10349,"Hypericum Perforatum Dil. D1, Acidum Picrinicum Dil. D5, Kalium Bromatum Dil. D2, Valeriana Officinalis Ø, Avena Sativa Mother Tincture, Humulus Lupulus Ø, Matricaria Recutita Mother Tincture"
10350,"Melissa Officinalis Leaf Dry Extract, Valeriana Officinalis L. Root Dry Extract, Humulus Lupulus Extractum Siccum"
10351,"Valerian Root Dry Extract (5-6:1), Ethanol 70 %(V/V), Dry Extract From Hop Strobile (4-8:1), Extraction Solvent: Methanol 40% (V/V), Dry Extract From Melissa Leaf (4-6:1), Extraction Solvent: Water"
10352,"Coffea Arabica D6, Avena Sativa Mother Tincture, Passiflora Incarnata Mother Tincture, Humulus Lupulus Ø"
10353,"Coffea Arabica Dil. D6, Avena Sativa Mother Tincture, Passiflora Incarnata Mother Tincture, Humulus Lupulus Ø"
10354,"Zincum Valerianicum D4, Passiflora Incarnata D2, Coffea Arabica D12, Avena Sativa Dil. D2"
10355,"Hyoscyamus Niger C9, Passiflora Incarnata D3, Stramonium C9, Gelsemium Sempervirens C9, Matricaria Recutita C9, Kalium Bromatum C9"
10356,"Valeriana Officinalis Dil. D3, Passiflora Incarnata Dil. D2, Anamirta Cocculus Dil. D4, Avena Sativa Dil. D2, Humulus Lupulus Dil. D3"
10357,"Dry Extract Of St. John's Wort (5-7:1), Extraction Solvent: Ethanol 60% (M/M), Dry Extract Of Valerian Root (4-7:1), Extraction Solvent: Ethanol 60 % (M/M)"
10358,"Tincture Of Valerian Root (1:5), Extraction Liquid: Ethanol 70 V/V, Extract Of Melissa Leaf (1:0.8-1.2), Extraction Solvent: Ethanol 70 % (V/V)"
10359,"Extract Of Melissa Leaf (1:4-6), Extraction Solvent: Ethanol 55 % (V/V), Extract Of St. John`s Wort (1:9-11), Extraction Solvent: Ethanol 55 % (V/V), Extract Of Valerian Root (1:9-11), Extraction Solvent: Ethanol 55 % (V/V)"
10360,"Selenium Dil. D 8, Avena Sativa Mother Tincture, Strychnos Ignatii Dil. D4, Valeriana Officinalis Dil. D3, Gelsemium Dil D4"
10361,"Aconitum Napellus C6, Atropa Bella-Donna C6, Calendula Officinalis C6, Chelidonium Majus C6, Abrus Precatorius C6, Viburnum Opulus C6"
10362,"Aconitum Napellus, Atropa Bella-Donna, Calendula Officinalis, Chelidonium Majus, Viburnum Opulus, Abrus Precatorius"
10363,"Avena Sativa Mother Tincture, Ignatia Dil. D4, Valeriana Dil. D4, Tarantula Dil. D4, Veratrum Dil. D4"
10364,Dry Extract Of The Aerial Parts Of Passiflora Incarnata
10365,"Dry Extract Passion Flower (5-7:1), Extraction Solvent: Ethanol 60% V/V"
10366,"Dry Extract From Passionflower Herb (Corresponding To 700 Mg – 1000 Mg Of Passionflower Herb), Extraction Solvent: Ethanol 60% V/V"
10367,"Humuli Lupuli Extractum Fluidum (1:1), Avenae Herbae Recentis Intractum (1:1), Rosae Fructus Tinctura (1:5), Hawthorn Tincture (1:3,25-3,75), Hyperici Herbae Tinctura (1:5), Valerian Tincture (1:4,0-4,5), Mellisae Herbae Recentis Intractum (1:1)"
10368,"Valeriana Officinalis L. Root Dry Extract, Passiflora Incarnata Dry Extract, Crataegus Oxyacantha Dry Extract"
10369,"Dry Extract From Lavender Flower (4-8:1), Extraction Solvent: Etahnol 70% V/V, Dry Extract From Hop Strobile (3-7:1), Extraction Solvent: Ethanol 50% V/V, Dry Extract From Passion Flower (3-6:1), Extraction Solvent: Ethanol 50% V/V, Dry Extract From Melis"
10370,"Benzocaine, Dodeclonium Bromide, Enoxolone, Esculin Sesquihydrate"
10371,Mexazolam
10372,"Fusidic Acid, Triamcinolone Acetonide"
10373,"Metformin Hydrochloride, Ertugliflozin"
10374,Tauroselcholic Acid
10375,Tauroselcholic Acid Se-75
10376,Selegiline
10377,Selexipag
10378,Sodium Selenite Anhydrous
10379,"Selenium Dil. D 10, Kalium Phosphoricum Dil. D30, Selenium Dil. D30, Kalium Phosphoricum Dil. D10, Selenium Dil. D15, Selenium Dil. D200, Kalium Phosphoricum Dil. D200, Kalium Phosphoricum Dil. D2"
10380,"Selenium Dil. D 10, Kalium Phosphoricum Dil. D30, Selenium Dil. D30, Kalium Phosphoricum Dil. D10, Selenium Dil. D15, Selenium Dil. D200, Kalium Phosphoricum Dil. D200, Kalium Phosphoricum Dil. D6"
10381,Mecillinam
10382,Pivmecillinam
10383,"Simeticone, Sodium Hydrogen Carbonate, Potassium Chloride, Sodium Chloride, Sodium Sulfate Anhydrous, Macrogol 4000"
10384,Ampicillin Trihydrate
10385,Cassia Angustifolia
10386,Cassia Senna L. Folium
10387,Sennosides Calcium Salts 60 %
10388,"Stannum Metallicum Dil. D6, Senecio Jacobaea Ex Herba Ferm 33d Dil. D1 (Hab, Vs. 33d), Spinacia Oleracea E Radice Ferm 34f Dil. D1 (Hab, Vs. 34f), Olivenit Trit. D5"
10389,"Stannum Metallicum Dil. D7, Senecio Jacobaea Ex Herba Ferm 33d Dil. D2 (Hab, Vs. 33d), Spinacia Oleracea E Radice Ferm 34f Dil. D2 (Hab, Vs. 34f), Olivenit Dil. D5"
10390,Sennae Folium Cum Fructus
10391,"Clocinizine Hydrochloride, Phenylpropanolamine Hydrochloride"
10392,"Cascara Ph. Eur., Dandelion Root Bhp, Senna Leaf Ph. Eur., Valerian Root Ph. Eur., Aloes Powdered"
10393,"Senna Alexandrina Fruit Dry Extraxt (6-12:1) Adjusted To 13mg Hydroxyanthraceneglycoside (Calculated As Sennoside B), Extracting Agent: Ethanol 60% (V/V)"
10394,Ospemifene
10395,"Mahonia Aquifolium Trit. D 6, Thuja Occidentale Trit. D 12, Smilax Officinalis D8, Kalium Bromatum Trit. D6, Euphorbia Cyparissias D12, Helianthemum Canadense D4"
10396,"Heparin Sodium, Alpha-Bisabolol"
10397,"Heparin Sodium, Bisabolol"
10398,"Isopropyl Alcohol, Lactic Acid, Propanol"
10399,"Lachesis Mutus Dil. D8, Phytolacca Americana Dil. D4, Clematis Recta Ø, Ailanthus Altissima Dil. D3, Teucrium Scorodonia Spag. Peka Dil. D12, Atropa Bella-Donna Spag. Peka Dil. D4, Echinacea Spag. Peka Dil. D6, Barium Carbonicum Dil. D8"
10400,Sepiapterin
10401,"Calcium Carbonicum Hahnemanni Dil. D8, Ignatia Dil. D5, Sepia Gruneris Dil. D5"
10402,"Naphazoline Nitrate, Boric Acid"
10403,"Benzalkonium Chloride, Levomenthol, Peppermint Oil, Eucalyptus Oil, Thymol"
10404,"Menthae Piperitae Folium, Sage Leaf (Salvia Officinalis), Thyme"
10405,Sulfadimidine
10406,Polyhexanide Solution 20% (Sw/Dac)
10407,Sertindole
10408,"Serotonin D10, Serotonin D200, Serotonin D30"
10409,Serenoa Repens Sterol Lipid Extract
10410,"Alantolactone, Costunolide, Dehydrocostus Lactone"
10411,"Caladium Seguinum C5, Lobelia Inflata C5, Strychnos Nux-Vomica C15, Delphinium Staphisagria C15"
10412,Sevelamer
10413,Sevoflurane
10414,"Recombinant Varicella Zoster Virus Glycoprotein E, Stimulon, 3-O-Desacyl-4'-Monophosphoryl Lipid A"
10415,"Carmellose Sodium, Calcium Chloride, Potassium Dihydrogen Phosphate, Potassium Chloride, Sodium Chloride, Magnesium Chloride"
10416,"Chlorhexidine Gluconate, Hydrocortisone"
10417,Hypromellose Ph Eur
10418,"Menthae Piperitae Folium, Milk Thistle Fruit, Taraxacum Officinale, Millefolii Herba"
10419,Liquorice Root
10420,Pasireotide
10421,"Rdesat-6, Rcfp-10"
10422,"Potassium Nitrate, Silver Nitrate"
10423,"Paraffin White Soft, Emulsifying Wax"
10424,"Dry Extract From Milk Thistle Fruit, Refined And Standardised (Der 30:1), Corresponding To 35 Mg Silymarin, Calculated As Silibin, Extraction Solvent: Acetone"
10425,"Aqueous Colloidal Silicium Dioxide Solution Compounded With Citric Acid Monohydrate, Lemon Oil"
10426,"Argentum Nitricum Dil. D20 Aquos. (Hab, Vs. 5b), Atropa Belladonna Ex Herba Ferm 33a Dil. D14 (Hab, Vs. 33a), Quarz Dil. D21 Aquos."
10427,"Argentum Metallicum D4, Manganum Peroxydatum D3, Stibium Sulfuratum Nigrum D4, Calcium Fluoratum D4, Ferrum Phosphoricum D3, Magnesium Phosphoricum D3, Mercurius Solubilis Hahnemanni D 8, Silicea D3, Acidum Arsenicosum D6"
10428,"Acidum Silicicum Trit D5, Calcium Fluoratum Trit D5"
10429,"Acidum Silicicum Dil. D30, Acidum Silicicum Dil. D200, Acidum Silicicum Dil. D1000, Acidum Silicicum Dil. D12"
10430,"Dry Extract From Milk Thistle Fruit (50-70:1), Containing 86.5 Mg Silymarin, Extraction Solvent: Acetone"
10431,"Milk Thistle Fruit Dry Extract, Refined And Standardised (22-27:1), Corresponding To 140 Mg Silymarin, Calculated As Silibinin, Extraction Solvent: Acetone 95% V/V"
10432,"Dimeticone, Zinc Oxide"
10433,"Dry Extract Of Milk Thistle Fruit, Corresponding To 108.2 Mg Silymarin, Calculated As Silibinin, Extraction Solvent: Acetone 95% (V/V)"
10434,"Simeticone, Magnesium Hydroxide, Aluminium Hydroxide-Magnesium Carbonate Co-Dried Gel"
10435,"Alfalfa D6, Lac Caninum D10, Urtica Urens D6"
10436,"Matricaria Recutita D10, Sulfur D12, Mercurius Solubilis Hahnemanni D15"
10437,"Paraffin, Yellow Soft, Lanolin, Liquid Paraffin"
10438,Yellow Soft Paraffin Bp
10439,Basiliximab
10440,Piroxicam Cinnamate
10441,"Lidocaine, Piroxicam, Cyclobenzaprine Hydrochloride"
10442,"Hydrargyrum Sulfuratum Rubrum Trit. D4, Ferrum Phosphoricum Trit D3, Mercurius Solubilis Hahnemanni Trit D6"
10443,"Vespa Crabro Dil. D12, Palladium Metallicum D12, Lachesis Dil. D12"
10444,Destillat Aus Einer Mischung Von Rektifiziertem Eucalyptusöl Und Rektifiziertem Süßorangenöl (2:1)
10445,"Argentum Metallicum Praeparatum Dil. D20, Berberis, Fructus Dil. D3, Quarz Dil. D12"
10446,"Mentha Piperita, Thymus Vulgaris, Citrus Limon"
10447,"Mercurius Solubilis Hahnemani Dil. D20, Hydrargyrum Sulfuratum Rubrum Dil. D8, Lobaria Pulmonaria Dil. D7, Sambucus Nigra Dil. D7"
10448,"Kreosotum D3, Stibium Sulfuratum Aurantiacum D8, Luffa Operculata D4, Euphorbium D4"
10449,"Luffa Operculata Dil. D4, Antimonium Sulfuratum Aurantiacum Dil. D8, Euphorbium Mother Tincture, Kreosotum Dil. D3"
10450,"Dry Extract (3-6:1) Of Gentian Root, Primula Flowers, Sorrel Herb, Elder Flowers, Vervaine Herb (1:3:3:3:3), Extracting Agent: Ethanol 51% (M/M)"
10451,"Extract (1:11) Of Gentian Root Cut, Verbena Herb Cut, Common Sorrel Herb Cut, Elder Flower Rubbed, Primula Flower With Calyx Cut: (1:3:3:3:3), Extraction Solvent: Ethanol, 59% (V/V)"
10452,"Extract (1:38.5) From Gentian Root, Verbena Herb, Common Sorrel Herb, Elder Flower, Primula Flower With Calyx (1:3:3:3:3), Extracting Agents: Ethanol 59 % (V/V), Purified Water"
10453,"Gentian Root, Verbena Herb, Common Sorrel Herb, Primula Flower With Calyx, Sambucus Nigra Flower"
10454,"Liquid Extract From Gentian Root, Verbena Herb, Common Sorrel Herb, Elder Flower, Primula Flower With Calyx (1:3:3:3:3) (Der 1:5.6), Extraction Solvent: Ethanol 59% (V/V)"
10455,"Menthol, Peppermint Oil, Camphor, Eucalyptus Oil, Pine Oil, Cineole"
10456,"Coffea Arabica Dil. D6, Nerium Oleander Dil. D4, Adonis Vernalis D2, Kalmia Latifolia D2, Spigelia Dil. D4, Crataegus Dil. D2"
10457,"Ethanol, Kalium Bichromicum Dil. D4, Carbo Vegetabilis Dil. D8, Calcium Sulfuricum D4 Dil., Cinnabaris D8 Dil., Silicea D8 Dil., Thuja Occidentalis Dil. D8, Hydrastis Canadensis Dil. D4"
10458,"Hydrargyrum Sulfuratum Rubrum Trit. D3, Baptisia Tinctoria, Echinacea Trit D2, Hydrargyrum Biiodatum Trit. D9, Euspongia Officinalis Trit. D6, Apis Mellifica Trit. D4, Lachesis Mutus Trit. D8, Kalium Bichromicum D8, Hepar Sulfuris Trit. D3, Silicea Trit."
10459,"Hydrargyrum Sulfuratum Rubrum Trit. D6, Echinacea Trit D2, Hydrargyrum Biiodatum Trit. D9, Euspongia Officinalis Trit. D6, Apis Mellifica Trit. D4, Lachesis Mutus Trit. D8, Kalium Bichromicum D8, Hepar Sulfuris Trit. D3, Silicea Trit. D2, Baptisia Trit. D"
10460,"Sinusitis Nosode D10, Sinusitis Nosode D200, Sinusitis Nosode D30"
10461,"Hydrastis Canadensis D3, Belladonna D3, Kalium Sulfuricum D4, Silica D5, Hepar Sulfuris D5, Manganum Sulfuricum D3, Calcarea Carbonica Ostrearum D3, Schoenocaulon Officinale D3, Calcium Fluoratum D3, Kalium Bichromicum D5, Hydrargyrum Sulfuratum Rubrum D8"
10462,"Manganum Sulfuricum D6, Calcium Carbonicum D8, Thuya Occidentalis D4, Hydrastis Canadensis D8, Belladonna D6, Calcium Fluoride D6, Kalium Sulfuricum D4, Silica D5, Hepar Sulfuris D6, Kalium Bichromicum D8, Sabadilla D6, Cinnabaris D8 Dil."
10463,"Schoenocaulon Officinale Dil. D3, Hydrastis Canadensis D3, Belladonna D3, Kalium Sulfuricum D4, Silica D5, Hepar Sulfuris D5, Calcium Carbonicum Hahnemanni D3, Manganum Sulfuricum D3, Calcium Fluoratum D3, Kalium Bichromicum D5, Thuja Occidentalis D2, Cin"
10464,"Hydrargyrum Sulfuratum Rubrum Dil. D8, Luffa Operculata Dil. D6, Kalium Bichromicum Dil. D4"
10465,"Hydrargyrum Sulfuratum Rubrum Dil. D8, Luffa Operculata Dil. D6, Kalium Bichromicum D6"
10466,"Cetrimide, Dimeticone 1000"
10467,"Dextromethorphan Hydrobromide, Ephedrine Hydrochloride"
10468,"Tincture From Valerian Root (1:5), Extraction Solvent: Ethanol 70% (V/V), Tincture From Motherwort Herb (1:5), Extraction Solvent: Ethanol 70% V/V, Tincture From Hawthorn Berries (1:10): Extraction Solvent: Ethanol 70% (V/V)"
10469,"Tincture Of Valerian Root (1:5), Extraction Liquid: Ethanol 70 V/V, Leonurus Cardiaca Tincture, Tincture From Hawthorn Berries (1:10): Extraction Solvent: Ethanol 70% (V/V)"
10470,"Tincture From Valerian Root (1:5), Extraction Solvent: Ethanol 70% (V/V), Liquid Extract Of Hawthorn Berries (1:1): Extraction Solvent: 70 % (V/V) Ethanol, Tincture From Motherwort Herb (1:5), Extraction Solvent: Ethanol 70% V/V"
10471,"Menthae Piperitae Tinctura, Valerianae Tinctura (1:5), Tincture From Motherwort Herb 1:5, Liquid Extract From Hawthorn Berries 1:1"
10472,"Valerian Tincture, Tincture From Motherwort Herb 1:5, Tincture From Hawthorn Berries 1:10"
10473,"Carbidopa Monohydrate, Melevodopa Hydrochloride"
10474,Bedaquiline
10475,"Calcium Lactate, Codeine Phosphate, Liquid Extract From Greater Celandine (1:1), Extraction Solvent: Ethanol 60%, Foeniculi Tinctura, Pini Extractum Fluidum (Der 1:1,6)"
10476,"Codeine Phosphate Hemihydrate, Pini Extractum Fluidum, Fennel Seeds Tincture"
10477,Sitagliptin Phosphate
10478,Sitagliptin Tartrate Hemihydrate
10479,Sitagliptin Malate
10480,"Codeine Phosphate, Ephedrine Hydrochloride"
10481,Solifenacin
10482,Tedizolid Phosphate
10483,1-Propanol
10484,Ethanol (96% Denatured With Mek)
10485,"Benzalkonium Chloride Solution, Isopropyl Alcohol, Undecylenic Acid"
10486,"Benzalkonium Chloride, Isopropyl Alcohol, Undecylenic Acid"
10487,"Isopropyl Alcohol, Ethanol (96% Denatured With Mek)"
10488,"Chlorhexidine Digluconate Solution, Ethanol (96 Per Cent), Hydrogen Peroxide Solution (30 Per Cent)"
10489,"Ethanol (96 Per Cent), Hydrogen Peroxide Solution (30 Per Cent), Chlorhexidine Digluconate (20% Solution)"
10490,"Camphora Dil. D3 Aquos. (Hab, Sv 5b), Hypophysis Bovis Gl Dil. D7 (Hab, Vs. 41a), Skorodit Dil. D5, Veratrum Album E Radice Ferm 33c Dil. D3 (Hab, Vs. 33c), Prunus Spinosa E Floribus Et Summitatibus Ferm 33d Dil. D5 (Hab, Vs. 33d)"
10491,Risankizumab
10492,Lonapegsomatropin
10493,"Valerian Root Dry Extract (5-6:1), Ethanol 70 %(V/V)"
10494,"Dry Extract From Bladderwrack Thallus (Der 5:1), Extraction Solvent: Water"
10495,"Pyridoxine, Magnesium"
10496,"Valine, Alanine, Arginine, Histidine, Isoleucine, Leucine, Lysine, Methionine, Phenylalanine, Proline, Serine, Taurine, Threonine, Tyrosine, Calcium Chloride, Glycine, Olive Oil, Refined, Soya-Bean Oil Refined, Triglycerides, Medium Chain, Tryptophan, Pot"
10497,"Valine, Alanine, Arginine, Histidine, Isoleucine, Leucine, Methionine, Phenylalanine, Proline, Serine, Taurine, Threonine, Tyrosine, Glycine, Olive Oil, Refined, Soya-Bean Oil Refined, Triglycerides, Medium Chain, Tryptophan, Potassium Chloride, Glucose M"
10498,"Valine, Alanine, Arginine, Histidine, Isoleucine, Leucine, Lysine, Methionine, Phenylalanine, Proline, Serine, Taurine, Threonine, Tyrosine, Glycine, Olive Oil, Refined, Soya-Bean Oil Refined, Triglycerides, Medium Chain, Tryptophan, Glucose, Fish Oil, Ri"
10499,"Valine, Alanine, Arginine, Histidine, Isoleucine, Leucine, Lysine, Methionine, Phenylalanine, Proline, Serine, Taurine, Threonine, Tyrosine, Glycine, Olive Oil, Refined, Soya-Bean Oil Refined, Triglycerides, Medium Chain, Tryptophan, Glucose Monohydrate,"
10500,"Valine, Alanine, Arginine, Histidine, Isoleucine, Leucine, Lysine, Methionine, Phenylalanine, Proline, Serine, Taurine, Threonine, Tyrosine, Glycine, Olive Oil, Refined, Soya-Bean Oil Refined, Triglycerides, Medium Chain, Tryptophan, Potassium Chloride, S"
10501,"Olive Oil, Refined, Soya-Bean Oil Refined, Medium Chain Triglycerides, Saturated, Fish Oil, Rich In Omega-3-Acids"
10502,"Menthol, Eucalyptus Oil, Thyme Oil"
10503,"Lidocaine Hydrochloride Monohydrate, Peru Balsam, Thymol, Phenoxyethanol (Ph. Eur.)"
10504,"Salicylic Acid, Betamethasone Dipropionate (Ph. Eur.)"
10505,Disodium Edetate
10506,Sodium Lactate
10507,Sodium Lactate 60%
10508,Disodium Phosphate Dihydrate
10509,Sodium Pyridine-2-Thiol-N-Oxide
10510,Sodium Bicarbonate Bp
10511,"Boric Acid, Sodium Borate"
10512,"Sodium Chloride Bp, Anhydrous Glucose Bp, Potassium Chloride Bp"
10513,Sodium Valproate Bp
10514,"Dexamethasone Sodium Metasulphobenzoate, Framycetin Sulfate, Gramicidin"
10515,"Framycetin Sulfate, Gramicidin, Dexamethasone"
10516,"Framycetin Sulfate, Naphazoline Nitrate, Prednisolone Acetate"
10517,"Ethanol (96 Per Cent), Propanol"
10518,Gallium (68ga) Edotreotide
10519,"Dry Extract From Devil's Claw Root (Der 4,4-5,0:1), Extraction Solvent: Ethanol 60% V/V"
10520,Somapacitan
10521,"Retinol Acetate, Dried Yeast From Saccharomyces Cerevisiae, L-Cystine, Precipitated Sulphur"
10522,"Dried Yeast From Saccharomyces Cerevisiae, Retinol, L-Cystine, Precipitated Sulphur"
10523,Vinblastine Sulfate
10524,"Camphora D3, Cuprum Sulfuricum Dil. D4, Arnica Montana E Floribus Sicc. Glückselig Dil. D2, Aurum Chloratum Dil. D5, Bolus Alba Spag. Glückselig Ø, Digitalis Purpurea Glückselig Dil. D4, Filipendula Ulmaria Ex Herba Rec. Glückselig Ø, Hydrargyrum Bichlora"
10525,"Dry Extract From Goldenrod (5-7:1), Extration Solvent: Ethanol 60% (V/V)"
10526,"Solidago Virgaurea D2, Lycopodium Clavatum D3, Helleborus D4"
