department_id	department_name	admission_year	ken_code	ken_description	insurance_provider_id	insurance_provider_name	hospitalization_count	total_base_cost	total_extra_charge_due_to_los_excess	total_revenue
4	ΜΕΘ	2026	Μ64Μ	Οστεομυελίτιδα με καταστροφικές ή σοβαρές συνυπάρχουσες παθήσεις - επιπλοκές	3	Ιδιωτική Ασφάλεια Α	1	2669.00	0.00	2669.00
4	ΜΕΘ	2026	Μ64Χ	Οστεομυελίτιδα χωρίς καταστροφικές ή σοβαρές συνυπάρχουσες παθήσεις - επιπλοκές	4	Ιδιωτική Ασφάλεια Β	1	1175.00	293.76	1468.76
4	ΜΕΘ	2026	Μ65Μ	Κακοήθεις νεοπλασματικοί όγκοι μυοσκελετικού με καταστροφικές συνυπάρχουσες παθήσεις-επιπλοκές	5	Ανασφάλιστος	1	2560.00	0.00	2560.00
4	ΜΕΘ	2026	Μ65Χ	Κακοήθεις νεοπλασματικοί όγκοι μυοσκελετικού χωρίς καταστροφικές συνυπάρχουσες παθήσεις-επιπλοκές	1	ΕΟΠΥΥ	1	1222.00	1710.80	2932.80
4	ΜΕΘ	2026	Μ66Μ	Φλεγμονώδεις παθήσεις μυοσκελετικού με καταστροφικές ή σοβαρές συνυπάρχουσες παθήσεις - επιπλοκές	2	ΕΦΚΑ	1	2436.00	0.00	2436.00
4	ΜΕΘ	2026	Μ66Χ	Φλεγμονώδεις παθήσεις μυοσκελετικού χωρίς καταστροφικές ή σοβαρές συνυπάρχουσες παθήσεις - επιπλοκές	3	Ιδιωτική Ασφάλεια Α	1	652.00	0.00	652.00
4	ΜΕΘ	2026	Μ67Μ	Σηπτική αρθρίτιδα με καταστροφικές ή σοβαρές συνυπάρχουσες παθήσεις - επιπλοκές	4	Ιδιωτική Ασφάλεια Β	1	2428.00	0.00	2428.00
4	ΜΕΘ	2026	Μ67Χ	Σηπτική αρθρίτιδα με καταστροφικές χωρίς σοβαρές συνυπάρχουσες παθήσεις - επιπλοκές	5	Ανασφάλιστος	1	996.00	0.00	996.00
4	ΜΕΘ	2026	Μ68Α	Μη χειρουργικές παθήσεις νωτιαιου σωλήνα μιας ημέρας θεραπειών	1	ΕΟΠΥΥ	1	151.00	604.00	755.00
4	ΜΕΘ	2026	Μ68Μ	Μη χειρουργικές σκελετικές παθήσεις με συνυπάρχουσες παθήσεις - επιπλοκές	2	ΕΦΚΑ	1	1712.00	0.00	1712.00
4	ΜΕΘ	2026	Μ68Χ	Μη χειρουργικές παθήσεις νωτιαιου σωλήνα χωρίς συνυπάρχουσες παθήσεις - επιπλοκές	3	Ιδιωτική Ασφάλεια Α	1	731.00	548.25	1279.25
4	ΜΕΘ	2026	Μ69Μ	Παθήσεις οστών και αρθροπάθειες με καταστροφικές ή σοβαρές συνυπάρχουσες παθήσεις - επιπλοκές	4	Ιδιωτική Ασφάλεια Β	1	1533.00	0.00	1533.00
4	ΜΕΘ	2026	Μ69Χ	Παθήσεις οστών και αρθροπάθειες χωρίς καταστροφικές ή σοβαρές συνυπάρχουσες παθήσεις - επιπλοκές	5	Ανασφάλιστος	1	428.00	1498.00	1926.00
5	Επείγοντα	2026	Μ71Μ	Λοιπές παθήσεις μυών-τενόντων με καταστροφικές ή σοβαρές συνυπάρχουσες παθήσεις - επιπλοκές	1	ΕΟΠΥΥ	1	1323.00	567.00	1890.00
5	Επείγοντα	2026	Μ71Χ	Λοιπές παθήσεις μυών-τενόντων χωρίς καταστροφικές ή σοβαρές συνυπάρχουσες παθήσεις - επιπλοκές	2	ΕΦΚΑ	1	405.00	1822.50	2227.50
5	Επείγοντα	2026	Μ72Μ	Ειδικές παθήσεις μυών - τενόντων με καταστροφικές ή σοβαρές συνυπάρχουσες παθήσεις - επιπλοκές	3	Ιδιωτική Ασφάλεια Α	1	1681.00	560.34	2241.34
5	Επείγοντα	2026	Μ72Χ	Ειδικές παθήσεις μυών - τενόντων χωρίς καταστροφικές ή σοβαρές συνυπάρχουσες παθήσεις - επιπλοκές	4	Ιδιωτική Ασφάλεια Β	1	490.00	0.00	490.00
5	Επείγοντα	2026	Μ73Μ	Μετεγχειρητική παρακολούθηση μυοσκελετικών μοσχευμάτων/ προθέσεων με καταστροφικές ή σοβαρές συνυπάρχουσες παθήσεις - επιπλοκές	5	Ανασφάλιστος	1	2249.00	0.00	2249.00
5	Επείγοντα	2026	Μ73Χ	Μετεγχειρητική παρακολούθηση μυοσκελετικών μοσχευμάτων/ προθέσεων χωρίς καταστροφικές ή σοβαρές συνυπάρχουσες παθήσεις - επιπλοκές	1	ΕΟΠΥΥ	1	584.00	0.00	584.00
5	Επείγοντα	2026	Μ74Α	Κακώσεις αντιβραχίου καρπού, χειρός ή ποδός	2	ΕΦΚΑ	1	350.00	350.00	700.00
5	Επείγοντα	2026	Μ75Μ	Κάκωση ώμου, Βραχιονίου, αγκώνα, γόνατος, ποδιού ή αστραγάλου με συνυπάρχουσες παθήσεις - επιπλοκές	3	Ιδιωτική Ασφάλεια Α	1	1455.00	0.00	1455.00
5	Επείγοντα	2026	Μ75Χ	Κάκωση ώμου, Βραχιονίου, αγκώνα, γόνατος, ποδιού ή αστραγάλου χωρίς συνυπάρχουσες παθήσεις - επιπλοκές	4	Ιδιωτική Ασφάλεια Β	1	405.00	810.00	1215.00
5	Επείγοντα	2026	Μ76Μ	Λοιπές μυοσκελετικές παθήσεις με καταστροφικές ή σοβαρές συνυπάρχουσες παθήσεις - επιπλοκές	5	Ανασφάλιστος	1	1292.00	0.00	1292.00
5	Επείγοντα	2026	Μ76Χ	Λοιπές μυοσκελετικές παθήσεις με καταστροφικές χωρίς σοβαρές συνυπάρχουσες παθήσεις - επιπλοκές	1	ΕΟΠΥΥ	1	389.00	1167.00	1556.00
5	Επείγοντα	2026	Μ77Μ	Κατάγματα λεκάνης με καταστροφικές ή σοβαρές συνυπάρχουσες παθήσεις - επιπλοκές	2	ΕΦΚΑ	1	2257.00	0.00	2257.00
5	Επείγοντα	2026	Μ77Χ	Κατάγματα λεκάνης με καταστροφικές χωρίς σοβαρές συνυπάρχουσες παθήσεις - επιπλοκές	3	Ιδιωτική Ασφάλεια Α	1	1058.00	705.32	1763.32
5	Επείγοντα	2026	Μ78Μ	Κατάγματα αυχένος του μηριαίου με καταστροφικές ή σοβαρές συνυπάρχουσες παθήσεις - επιπλοκές	4	Ιδιωτική Ασφάλεια Β	1	1463.00	548.64	2011.64
5	Επείγοντα	2026	Μ78Χ	Κατάγματα αυχένος του μηριαίου χωρίς καταστροφικές η σοβαρές συνυπάρχουσες παθήσεις ή επιπλοκές	5	Ανασφάλιστος	1	475.00	2375.00	2850.00
5	Επείγοντα	2026	Μ79Μ	Παθολογικά κατάγματα με καταστροφικές συνυπάρχουσες παθήσεις - επιπλοκές	1	ΕΟΠΥΥ	1	2942.00	0.00	2942.00
5	Επείγοντα	2026	Μ79Χ	Παθολογικά κατάγματα χωρίς καταστροφικές συνυπάρχουσες παθήσεις - επιπλοκές	2	ΕΦΚΑ	1	1370.00	0.00	1370.00
5	Επείγοντα	2026	Ν01Μ	Επανεπέμβαση κοιλιακής παροχεύτεσης με καταστροφικές ή σοβαρές συνυπάρχουσες παθήσεις – επιπλοκές	3	Ιδιωτική Ασφάλεια Α	1	2528.00	0.00	2528.00
5	Επείγοντα	2026	Ν01Χ	Επανεπέμβαση κοιλιακής παροχεύτεσης χωρίς καταστροφικές ή σοβαρές συνυπάρχουσες παθήσεις – επιπλοκές	4	Ιδιωτική Ασφάλεια Β	1	1980.00	0.00	1980.00
5	Επείγοντα	2026	Ν02Μα	Επεμβάσεις κρανίου με καταστροφικές συνυπάρχουσες παθήσεις - επιπλοκές	5	Ανασφάλιστος	1	7730.00	0.00	7730.00
6	Ορθοπαιδική	2026	Ν02Μβ	Επεμβάσεις κρανίου με σοβαρές συνυπάρχουσες παθήσεις - επιπλοκές	1	ΕΟΠΥΥ	1	4721.00	0.00	4721.00
6	Ορθοπαιδική	2026	Ν02Χ	Επεμβάσεις κρανίου χωρίς καταστροφικές ή σοβαρές συνυπάρχουσες παθήσεις - επιπλοκές	2	ΕΦΚΑ	1	3836.00	0.00	3836.00
6	Ορθοπαιδική	2026	Ν03Μ	Επεμβάσεις σπονδυλικής στήλης με καταστροφικές ή σοβαρές συνυπάρχουσες παθήσεις – επιπλοκές	3	Ιδιωτική Ασφάλεια Α	1	5914.00	0.00	5914.00
6	Ορθοπαιδική	2026	Ν03Χ	Επεμβάσεις σπονδυλικής στήλης χωρίς καταστροφικές ή σοβαρές συνυπάρχουσες παθήσεις – επιπλοκές	4	Ιδιωτική Ασφάλεια Β	1	3990.00	3192.00	7182.00
6	Ορθοπαιδική	2026	Ν04Μ	Εξωκράνιες αγγειοχειρουργικές επεμβάσεις με καταστροφικές συνυπάρχουσες παθήσεις - επιπλοκές	5	Ανασφάλιστος	1	4267.00	0.00	4267.00
6	Ορθοπαιδική	2026	Ν04Χ	Εξωκράνιες αγγειοχειρουργικές επεμβάσεις χωρίς καταστροφικές συνυπάρχουσες παθήσεις - επιπλοκές	1	ΕΟΠΥΥ	1	2470.00	4322.50	6792.50
6	Ορθοπαιδική	2026	Ν05Α	Αποσυμπίεση καρπιαίου σωλήνα	2	ΕΦΚΑ	1	439.00	4829.00	5268.00
6	Ορθοπαιδική	2026	Ν06Μ	Επεμβάσεις για παράλυση προσωπικού νεύρου, μυϊκή δυστροφία, νευροπάθεια με συνυπάρχουσες παθήσεις - επιπλοκές	3	Ιδιωτική Ασφάλεια Α	1	3297.00	0.00	3297.00
6	Ορθοπαιδική	2026	Ν06Χ	Επεμβάσεις για παράλυση προσωπικού νεύρου, μυϊκή δυστροφία, νευροπάθεια χωρίς συνυπάρχουσες παθήσεις - επιπλοκές	4	Ιδιωτική Ασφάλεια Β	1	969.00	0.00	969.00
6	Ορθοπαιδική	2026	Ν07Μ	Επεμβάσεις σε περιφερικά νεύρα και εγκεφαλικές συζυγίες και άλλες επεμβάσεις του νευρικού συστήματος με συνυπάρχουσες παθήσεις - επιπλοκές	5	Ανασφάλιστος	1	2513.00	0.00	2513.00
6	Ορθοπαιδική	2026	Ν07Χ	Επεμβάσεις σε περιφερικά νεύρα και εγκεφαλικές συζυγίες και άλλες επεμβάσεις του νευρικού συστήματος χωρίς συνυπάρχουσες παθήσεις - επιπλοκές	1	ΕΟΠΥΥ	1	1110.00	1110.00	2220.00
6	Ορθοπαιδική	2026	Ν10Α	Πλασμαφαίρεση με νευρολογική νόσο-συμμετοχή, την ίδια ημέρα	2	ΕΦΚΑ	1	163.00	652.00	815.00
6	Ορθοπαιδική	2026	Ν11Α	Τηλεμετρικός έλεγχος-καταγραφή ηλεκτροεγκεφαλογραφήματος	3	Ιδιωτική Ασφάλεια Α	1	1331.00	266.20	1597.20
6	Ορθοπαιδική	2026	Ν12Μ	Διάγνωση νοσήματαoς νευρικού συστήματος με υποστήριξη αναπνευστήρα με καταστροφικές συνυπάρχουσες παθήσεις - επιπλοκές	4	Ιδιωτική Ασφάλεια Β	1	5390.00	0.00	5390.00
6	Ορθοπαιδική	2026	Ν12Χ	Διάγνωση νoσήματος νευρικού συστήματος με υποστήριξη αναπνευστήρα χωρίς καταστροφικές συνυπάρχουσες παθήσεις - επιπλοκές	5	Ανασφάλιστος	1	3720.00	531.43	4251.43
6	Ορθοπαιδική	2026	Ν20Μ	Οξεία εμφάνιση παραπληγίας/τετραπληγίας με ή χωρίς χειρουργικές επεμβάσεις με καταστροφικές συνυπάρχουσες παθήσεις - επιπλοκές	1	ΕΟΠΥΥ	1	6919.00	0.00	6919.00
6	Ορθοπαιδική	2026	Ν20Χ	Οξεία εμφάνιση παραπληγίας / τετραπληγίας με ή χωρίς χειρουργικές επεμβάσεις χωρίς καταστροφικές συνυπάρχουσες παθήσεις - επιπλοκές	2	ΕΦΚΑ	1	2576.00	0.00	2576.00
6	Ορθοπαιδική	2026	Ν21Μ	Καταστάσεις νωτιαίου μυελού με ή χωρίς χειρουργικές επεμβάσεις με καταστροφικές ή σοβαρές συνυπάρχουσες παθήσεις – επιπλοκές	3	Ιδιωτική Ασφάλεια Α	1	4960.00	0.00	4960.00
6	Ορθοπαιδική	2026	Ν21Χ	Καταστάσεις νωτιαίου μυελού με ή χωρίς χειρουργικές επεμβάσεις χωρίς καταστροφικές ή σοβαρές συνυπάρχουσες παθήσεις – επιπλοκές	4	Ιδιωτική Ασφάλεια Β	1	1885.00	2639.00	4524.00
6	Ορθοπαιδική	2026	Ν22Α	Αφαίρεση- εξωσωματική θεραπεία αίματος	5	Ανασφάλιστος	1	243.00	0.00	243.00
7	Πνευμονολογική	2026	Ν23Α	Άνοια (ανοικτή συνδρομή) και άλλες χρόνιες δυσλειτουργίες της εγκεφαλικής λειτουργίας	1	ΕΟΠΥΥ	1	2109.00	0.00	2109.00
7	Πνευμονολογική	2026	Ν24Μ	Παραλήρημα /Διέγερση με καταστροφικές συνυπάρχουσες παθήσεις - επιπλοκές	2	ΕΦΚΑ	1	2389.00	0.00	2389.00
7	Πνευμονολογική	2026	Ν24Χ	Παραλήρημα /Διέγερση με /χωρίς καταστροφικές συνυπάρχουσες παθήσεις - επιπλοκές	3	Ιδιωτική Ασφάλεια Α	1	1159.00	0.00	1159.00
7	Πνευμονολογική	2026	Ν25Α	Εγκεφαλική παράλυση	4	Ιδιωτική Ασφάλεια Β	1	482.00	723.00	1205.00
7	Πνευμονολογική	2026	Ν26Μ	Νεοπλάσματα νευρικού συστήματος με καταστροφικές ή σοβαρές συνυπάρχουσες παθήσεις – επιπλοκές	5	Ανασφάλιστος	1	2062.00	0.00	2062.00
7	Πνευμονολογική	2026	Ν26Χ	Νεοπλάσματα νευρικού συστήματος χωρίς καταστροφικές ή σοβαρές συνυπάρχουσες παθήσεις – επιπλοκές	1	ΕΟΠΥΥ	1	872.00	654.00	1526.00
7	Πνευμονολογική	2026	Ν27Μα	Εκφυλιστικά νοσήματα-διαταραχές νευρικού συστήματος με καταστροφικές ή σοβαρές συνυπάρχουσες παθήσεις – επιπλοκές	2	ΕΦΚΑ	1	2529.00	0.00	2529.00
7	Πνευμονολογική	2026	Ν27Μβ	Εκφυλιστικά νοσήματα -διαταραχές νευρικού συστήματος με μεσαίας βαρύτητας συνυπάρχουσες παθήσεις – επιπλοκές	3	Ιδιωτική Ασφάλεια Α	1	1307.00	163.38	1470.38
7	Πνευμονολογική	2026	Ν27Χ	Εκφυλιστικά νοσήματα (διαταραχές) νευρικού συστήματος χωρίς συνυπάρχουσες παθήσεις – επιπλοκές	4	Ιδιωτική Ασφάλεια Β	1	482.00	1124.69	1606.69
7	Πνευμονολογική	2026	Ν28Μ	Σκλήρυνση κατά πλάκας και παρεγκεφαλιδική αταξία με συνυπάρχουσες παθήσεις - επιπλοκές	5	Ανασφάλιστος	1	1907.00	423.78	2330.78
7	Πνευμονολογική	2026	Ν29Μ	Παροδικό εγκεφαλικό ισχαιμικό επεισόδιο και προεγκεφαλιδική απόφραξη με καταστροφικές ή σοβαρές συνυπάρχουσες παθήσεις – επιπλοκές	1	ΕΟΠΥΥ	1	1230.00	1230.00	2460.00
7	Πνευμονολογική	2026	Ν29Χ	Παροδικό ισχαιμικό επεισόδιο και προεγκεφαλιδική απόφραξη χωρίς καταστροφικές ή σοβαρές συνυπάρχουσες παθήσεις – επιπλοκές	2	ΕΦΚΑ	1	545.00	0.00	545.00
7	Πνευμονολογική	2026	Ν30Α	Αγγειακό εγκεφαλικό επεισόδιο και άλλες αγγειακές εγκεφαλικές δυσλειτουργίες, ασθενούς που κατέληξε ή διακοσμήθηκε σε <5ημέρες	3	Ιδιωτική Ασφάλεια Α	1	420.00	0.00	420.00
7	Πνευμονολογική	2026	Ν30Μα	Αγγειακό εγκεφαλικό επεισόδιο και άλλες αγγειακές εγκεφαλικές δυσλειτουργίες με καταστροφικές συνυπάρχουσες παθήσεις - επιπλοκές	4	Ιδιωτική Ασφάλεια Β	1	3408.00	0.00	3408.00
7	Πνευμονολογική	2026	Ν30Μβ	Αγγειακό εγκεφαλικό επεισόδιο και άλλες αγγειακές εγκεφαλικές δυσλειτουργίες με σοβαρές συνυπάρχουσες παθήσεις - επιπλοκές	5	Ανασφάλιστος	1	1860.00	0.00	1860.00
7	Πνευμονολογική	2026	Ν30Χ	Αγγειακό εγκεφαλικό επεισόδιο και άλλες αγγειακές εγκεφαλικές δυσλειτουργίες χωρίς καταστροφικές ή σοβαρές συνυπάρχουσες παθήσεις - επιπλοκές	1	ΕΟΠΥΥ	1	1191.00	0.00	1191.00
7	Πνευμονολογική	2026	Ν31Μ	Δυσλειτουργίες κρανιακών ή περιφερικών νεύρων με συνυπάρχουσες παθήσεις - επιπλοκές	2	ΕΦΚΑ	1	1510.00	0.00	1510.00
7	Πνευμονολογική	2026	Ν31Χ	Δυσλειτουργίες κρανιακών ή περιφερικών νεύρων χωρίς συνυπάρχουσες παθήσεις - επιπλοκές	3	Ιδιωτική Ασφάλεια Α	1	280.00	700.00	980.00
7	Πνευμονολογική	2026	Ν32Μ	Λοίμωξη νευρικού συστήματος εκτός από ιογενή μηνιγγίτιδα με καταστροφικές ή σοβαρές συνυπάρχουσες παθήσεις – επιπλοκές	4	Ιδιωτική Ασφάλεια Β	1	3175.00	0.00	3175.00
7	Πνευμονολογική	2026	Ν32Χ	Λοίμωξη νευρικού συστήματος εκτός από ιογενή μηνιγγίτιδα χωρίς καταστροφικές ή σοβαρές συνυπάρχουσες παθήσεις – επιπλοκές	5	Ανασφάλιστος	1	1183.00	946.40	2129.40
8	Νευρολογική	2026	Ν33Α	Ιογενής μηνιγγίτιδα	1	ΕΟΠΥΥ	1	739.00	1724.31	2463.31
8	Νευρολογική	2026	Ν34Χ	Μη τραυματικής αιτιολογίας βυθιότητα-λήθαργος και κώμα με συνυπάρχουσες παθήσεις – επιπλοκές	2	ΕΦΚΑ	1	1012.00	1214.40	2226.40
8	Νευρολογική	2026	Ν35Α	Πυρετικοί σπασμοί	3	Ιδιωτική Ασφάλεια Α	1	350.00	3850.00	4200.00
8	Νευρολογική	2026	Ν36Μ	Σπασμοί με καταστροφικές συνυπάρχουσες παθήσεις - επιπλοκές	4	Ιδιωτική Ασφάλεια Β	1	1486.00	0.00	1486.00
8	Νευρολογική	2026	Ν36Χ	Σπασμοί χωρίς καταστροφικές συνυπάρχουσες παθήσεις - επιπλοκές	5	Ανασφάλιστος	1	482.00	0.00	482.00
8	Νευρολογική	2026	Ν37Α	Κεφαλαλγία	1	ΕΟΠΥΥ	1	335.00	167.50	502.50
8	Νευρολογική	2026	Ν38Μ	Ενδοκρανιακή (κρανιοεγκεφαλική) κάκωση με καταστροφικές ή σοβαρές συνυπάρχουσες παθήσεις – επιπλοκές	2	ΕΦΚΑ	1	2327.00	0.00	2327.00
8	Νευρολογική	2026	Ν38Χ	Ενδοκρανιακή (κρανιοεγκεφαλική) κάκωση χωρίς καταστροφικές ή σοβαρές συνυπάρχουσες παθήσεις – επιπλοκές	3	Ιδιωτική Ασφάλεια Α	1	879.00	219.75	1098.75
8	Νευρολογική	2026	Ν39Μ	Κατάγματα κρανίου με καταστροφικές ή σοβαρές συνυπάρχουσες παθήσεις – επιπλοκές	4	Ιδιωτική Ασφάλεια Β	1	1323.00	264.60	1587.60
8	Νευρολογική	2026	Ν39Χ	Κατάγματα κρανίου χωρίς καταστροφικές ή σοβαρές συνυπάρχουσες παθήσεις – επιπλοκές	5	Ανασφάλιστος	1	537.00	0.00	537.00
8	Νευρολογική	2026	Ν40Α	Άλλες κακώσεις κεφαλής	1	ΕΟΠΥΥ	1	272.00	1904.00	2176.00
8	Νευρολογική	2026	Ν41Μ	Άλλες διαταραχές του νευρικού συστήματος με καταστροφικές ή σοβαρές συνυπάρχουσες παθήσεις – επιπλοκές	2	ΕΦΚΑ	1	1837.00	0.00	1837.00
8	Νευρολογική	2026	Ν41Χ	Άλλες διαταραχές του νευρικού συστήματος χωρίς καταστροφικές ή σοβαρές συνυπάρχουσες παθήσεις – επιπλοκές	3	Ιδιωτική Ασφάλεια Α	1	693.00	1617.00	2310.00
8	Νευρολογική	2026	Ν42Μα	Χρόνια και μη διευκρινισμένη παραπληγία/ τετραπληγία με ή χωρίς χειρουργικές επεμβάσεις με καταστροφικές συνυπάρχουσες παθήσεις – επιπλοκές	4	Ιδιωτική Ασφάλεια Β	1	5805.00	0.00	5805.00
8	Νευρολογική	2026	Ν68Χ	Σκλήρυνση κατά πλάκας και παρεγκεφαλιδική αταξία χωρίς συνυπάρχουσες παθήσεις - επιπλοκές	5	Ανασφάλιστος	1	565.00	2825.00	3390.00
8	Νευρολογική	2026	Ν82Μβ	Χρόνια και μη διευκρινισμένη παραπληγία/ τετραπληγία με ή χωρίς χειρουργικές επεμβάσεις με σοβαρές συνυπάρχουσες παθήσεις – επιπλοκές	1	ΕΟΠΥΥ	1	2475.00	0.00	2475.00
8	Νευρολογική	2026	Ν82Χ	Χρόνια και μη διευκρινισμένη παραπληγία/ τετραπληγία με ή χωρίς χειρουργικές επεμβάσεις χωρίς καταστροφικές/σοβαρές συνυπάρχουσες παθήσεις – επιπλοκές	2	ΕΦΚΑ	1	1416.00	0.00	1416.00
8	Νευρολογική	2026	Ξ01Α	Σπληνεκτομή	3	Ιδιωτική Ασφάλεια Α	1	3476.00	0.00	3476.00
8	Νευρολογική	2026	Ξ02Μ	Λοιπές χειρουργικές επεμβάσεις αίματος και αιμοποιητικών οργάνων με καταστροφικές ή σοβαρές συνυπάρχουσες παθήσεις - επιπλοκές	4	Ιδιωτική Ασφάλεια Β	1	4655.00	0.00	4655.00
8	Νευρολογική	2026	Ξ02Χ	Λοιπές χειρουργικές επεμβάσεις αίματος και αιμοποιητικών οργάνων χωρίς καταστροφικές ή σοβαρές συνυπάρχουσες παθήσεις - επιπλοκές	5	Ανασφάλιστος	1	781.00	1171.50	1952.50
9	Ουρολογική	2026	Ξ20Μ	Δυσλειτουργίες δικτυοενδοθηλιακού και ανοσοποιητικού με καταστροφικές ή σοβαρές συνυπάρχουσες παθήσεις - επιπλοκές	1	ΕΟΠΥΥ	1	1945.00	0.00	1945.00
9	Ουρολογική	2026	Ξ20Χα	Δυσλειτουργίες δικτυοενδοθηλιακού και ανοσοποιητικού χωρίς καταστροφικές ή σοβαρές συνυπάρχουσες παθήσεις - επιπλοκές με κακοήθεια	2	ΕΦΚΑ	1	786.00	1048.00	1834.00
9	Ουρολογική	2026	Ξ20Χβ	Δυσλειτουργίες δικτυοενδοθηλιακού και ανοσοποιητικού χωρίς καταστροφικές ή σοβαρές συνυπάρχουσες παθήσεις - επιπλοκές χωρίς κακοήθεια	3	Ιδιωτική Ασφάλεια Α	1	257.00	1799.00	2056.00
9	Ουρολογική	2026	Ξ21Μ	Δυσλειτουργίες ερυθρόκυττάρων με καταστροφικές ή σοβαρές συνυπάρχουσες παθήσεις - επιπλοκές	4	Ιδιωτική Ασφάλεια Β	1	1136.00	567.99	1703.99
9	Ουρολογική	2026	Ξ21Χ	Δυσλειτουργίες ερυθρόκυττάρων χωρίς καταστροφικές ή σοβαρές συνυπάρχουσες παθήσεις - επιπλοκές	5	Ανασφάλιστος	1	315.00	2835.00	3150.00
9	Ουρολογική	2026	Ξ22Α	Διαταραχές πήξεως αίματος	1	ΕΟΠΥΥ	1	514.00	1370.64	1884.64
9	Ουρολογική	2026	Ο01Α	Επεμβάσεις για διατρηταίνοντες τραυματισμούς των οφθαλμών	2	ΕΦΚΑ	1	1395.00	4185.00	5580.00
9	Ουρολογική	2026	Ο02Α	Εκπυρήνωση-εξόρυξη και επεμβάσεις οφθαλμικού κόγχου	3	Ιδιωτική Ασφάλεια Α	1	1611.00	0.00	1611.00
9	Ουρολογική	2026	Ο03Α	Επεμβάσεις αμφιβληστροειδούς	4	Ιδιωτική Ασφάλεια Β	1	837.00	837.00	1674.00
9	Ουρολογική	2026	Ο04Α	Σοβαρές επεμβάσεις κερατοειδούς, σκληρού και επιπεφυκότα	5	Ανασφάλιστος	1	1356.00	0.00	1356.00
9	Ουρολογική	2026	Ο05Α	Ασκορυνοστομία	1	ΕΟΠΥΥ	1	896.00	2688.00	3584.00
9	Ουρολογική	2026	Ο10Α	Επεμβάσεις Στραβισμού	2	ΕΦΚΑ	1	650.00	2600.00	3250.00
9	Ουρολογική	2026	Ο11Α	Επεμβάσεις βλεφάρων	3	Ιδιωτική Ασφάλεια Α	1	639.00	3195.00	3834.00
9	Ουρολογική	2026	Ο12Α	Λοιπές επεμβάσεις κερατοειδούς, σκληρού και επιπεφυκότα	4	Ιδιωτική Ασφάλεια Β	1	583.00	3498.00	4081.00
9	Ουρολογική	2026	Ο13Α	Επεμβάσεις δακρυϊκής συσκευής	5	Ανασφάλιστος	1	336.00	2352.00	2688.00
9	Ουρολογική	2026	Ο14Α	Λοιπές επεμβάσεις οφθαλμού	1	ΕΟΠΥΥ	1	406.00	1421.00	1827.00
9	Ουρολογική	2026	Ο15Α	Επεμβάσεις γλαυκώματος και περίπλοκες επεμβάσεις καταρράκτη	2	ΕΦΚΑ	1	1026.00	4104.00	5130.00
9	Ουρολογική	2026	Ο15Β	Επεμβάσεις γλαυκώματος και περίπλοκες επεμβάσεις καταρράκτη την ίδια μέρα	3	Ιδιωτική Ασφάλεια Α	1	687.00	6870.00	7557.00
9	Ουρολογική	2026	Ο16Α	Επεμβάσεις φακού (από καταράκτη κ.λπ.)	4	Ιδιωτική Ασφάλεια Β	1	592.00	6512.00	7104.00
9	Ουρολογική	2026	Ο17Α	Μεταμοσχεύσεις Κερατοειδούς	5	Ανασφάλιστος	1	2423.00	0.00	2423.00
10	Γαστρεντερολογική	2026	Ο20Μ	Επεμβάσεις για οξείες και μείζονες Λοιμώξεις του οφθαλμού με συνυπάρχουσες παθήσεις- επιπλοκές	1	ΕΟΠΥΥ	1	1860.00	0.00	1860.00
10	Γαστρεντερολογική	2026	Ο20Χ	Επεμβάσεις για οξείες και μείζονες Λοιμώξεις του οφθαλμού χωρίς συνυπάρχουσες παθήσεις- επιπλοκές	2	ΕΦΚΑ	1	1035.00	0.00	1035.00
10	Γαστρεντερολογική	2026	Ο21Μ	Νευρολογικές και αγγειακές δυσλειτουργίες του οφθαλμού με συνυπάρχουσες παθήσεις- επιπλοκές	3	Ιδιωτική Ασφάλεια Α	1	934.00	0.00	934.00
10	Γαστρεντερολογική	2026	Ο22Α	Ύφαιμα και ιατρική αντιμετώπιση τραυματισμών του οφθαλμού	4	Ιδιωτική Ασφάλεια Β	1	327.00	490.50	817.50
10	Γαστρεντερολογική	2026	Ο23Α	Λοιπές δυσλειτουργίες οφθαλμού	5	Ανασφάλιστος	1	420.00	840.00	1260.00
10	Γαστρεντερολογική	2026	Ο61Χ	Νευρολογικές και αγγειακές δυσλειτουργίες του οφθαλμού χωρίς συνυπάρχουσες παθήσεις- επιπλοκές	1	ΕΟΠΥΥ	1	482.00	1205.00	1687.00
10	Γαστρεντερολογική	2026	Π01Μ	Εκτομή ορθού με καταστροφικές συνυπάρχουσες παθήσεις - επιπλοκές	2	ΕΦΚΑ	1	6489.00	0.00	6489.00
10	Γαστρεντερολογική	2026	Π01Χ	Εκτομή ορθού χωρίς καταστροφικές συνυπάρχουσες παθήσεις - επιπλοκές	3	Ιδιωτική Ασφάλεια Α	1	3857.00	0.00	3857.00
10	Γαστρεντερολογική	2026	Π02Μ	Μείζονες επεμβάσεις λεπτού και παχέος εντέρου με καταστροφικές συνυπάρχουσες παθήσεις - επιπλοκές	4	Ιδιωτική Ασφάλεια Β	1	5741.00	0.00	5741.00
10	Γαστρεντερολογική	2026	Π02Χ	Μείζονες επεμβάσεις λεπτού και παχέος εντέρου χωρίς καταστροφικές συνυπάρχουσες παθήσεις - επιπλοκές	5	Ανασφάλιστος	1	2771.00	1039.14	3810.14
